Keyword,Mã HS,Dòng SP,Loại,Lớp 1,Lớp 2,Cluster_ID
"cuộn biến áp, biến áp quạt, áp quạt mini, ánh sáng, cảm biến, bộ hộp tản, godox cs 65d, sáng cầu godox, cs 65d mềm, kt 85 18, tản sáng cầu, gắt kt 85, độ gắt kt, giảm độ gắt, cầu godox cs",94059990,SP ĐÈN/THIẾT BỊ CHIẾU SÁNG,LK,Bộ phận đèn — loại khác,Cảm Biến Ánh Khíển,2
"sắt, tấm, ráp thiết bị, lắp ráp thiết, kích thước 288, thước 288 36, chiếu sáng kích, sáng kích thước, thiết bị chiếu, bị chiếu sáng, xuất đèn nhãn, bản đèn led, pin năng lượng, bản mạch mềm, mềm hạt led",94059990,SP ĐÈN/THIẾT BỊ CHIẾU SÁNG,LK,Bộ phận đèn — loại khác,Thiết Ráp Tấm Sắt,12
"đèn, led, sản xuất, phụ kiện, bộ phận, kích thước, nhôm, sáng, nhựa, thân, bán thành phẩm, thép, chất liệu, nhãn hiệu, thành phẩm sản",94059990,SP ĐÈN/THIẾT BỊ CHIẾU SÁNG,LK,Bộ phận đèn — loại khác,Bộ phận đèn,62
"đèn, led, sản xuất, chân nến, phụ kiện, gỗ 18 16, nến gỗ 18, bộ phận, nến đồng, kích thước, nhôm, sáng, đồng 14 inch, nhựa, thân",94059990,SP ĐÈN/THIẾT BỊ CHIẾU SÁNG,LK,Bộ phận đèn — loại khác,Chân kẹp đèn,63
"mạch, bảng, ốt gắn bản, đi ốt gắn, cụm phát sáng, bao gồm led, gồm led đi, led đi ốt, phát sáng smjd, đèn thông số, đã gắn nối, đèn bao gồm, hạt led 2835, mềm hạt led, apc",94059990,SP ĐÈN/THIẾT BỊ CHIẾU SÁNG,LK,Bộ phận đèn — loại khác,mạch bảng dạng thiếu,104
"đèn, led, sản xuất, phụ kiện, bộ phận, kích thước, nhôm, sáng, nhựa, thân, bán thành phẩm, thép, chất liệu, nhãn hiệu, thành phẩm sản",94059990,SP ĐÈN/THIẾT BỊ CHIẾU SÁNG,LK,Bộ phận đèn — loại khác,Vỏ đuôi đèn,25
"đèn, led, sản xuất, phụ kiện, bộ phận, kích thước, chiếu sáng, nhôm, nhựa, thân, bán thành phẩm, chất liệu, thép, nhãn hiệu, thành phẩm sản",94059990,SP ĐÈN/THIẾT BỊ CHIẾU SÁNG,LK,Bộ phận đèn — loại khác,Bộ tản nhiệt đèn chiếu sáng,31
"trí nội thất, đồ trang trí, thạch kích thước, cẩm thạch kích, trang trí nội, marble base cẩm, đế marble base, base cẩm thạch, sx đồ trang, chân nến đồng, sản xuất đèn, kích thước 380, thước 380 50mmh, đai ốc mũ, mũ ren thép",94059990,SP ĐÈN/THIẾT BỊ CHIẾU SÁNG,LK,Bộ phận đèn — loại khác,Đế marble base bằng cẩm thạch,43
"nhôm, máng đèn, chất liệu, hợp kim, đền down light, fi90 sản xuất, xuất đền down, sản xuất đền, đèn led, led vỏ đèn, công suất, phủ r116 fi90, sơn phủ r116, light 9w 13w, r116 fi90 sản",94059990,SP ĐÈN/THIẾT BỊ CHIẾU SÁNG,LK,Bộ phận đèn — loại khác,Máng Thấu Suất Nhôm,8
"đèn, led, sản xuất, phụ kiện, bộ phận, kích thước, nhôm, sáng, nhựa, thân, bán thành phẩm, chất liệu, thép, nhãn hiệu, chiếu",94059990,SP ĐÈN/THIẾT BỊ CHIẾU SÁNG,LK,Bộ phận đèn — loại khác,Bản mạch đèn led máy kéo,28
"đèn, trí nội thất, đồ trang trí, thạch kích thước, cẩm thạch kích, trang trí nội, marble base cẩm, đế marble base, base cẩm thạch, sx đồ trang, led, đông chiều 1200mm, rạng đông chiều, chao inox đôi, inox đôi rạng",94059990,SP ĐÈN/THIẾT BỊ CHIẾU SÁNG,LK,Bộ phận đèn — loại khác,Mạch điện trong hộp đèn,36
"đèn, led, sản xuất, chân nến, phụ kiện, gỗ 18 16, nến gỗ 18, bộ phận, nến đồng, kích thước, nhôm, sáng, đồng 14 inch, nhựa, thân",94059990,SP ĐÈN/THIẾT BỊ CHIẾU SÁNG,LK,Bộ phận đèn — loại khác,Phụ kiện chân nhựa đèn,55
"tấm, ráp thiết bị, lắp ráp thiết, tản nhiệt, kích thước 288, thước 288 36, trần sắt lắp, chiếu sáng kích, sáng kích thước, bản đèn led, pin năng lượng, bản mạch mềm, hạt led 2835, sắt lắp ráp, mềm hạt led",94059990,SP ĐÈN/THIẾT BỊ CHIẾU SÁNG,LK,Bộ phận đèn — loại khác,Tản Nhiệt Tấm,4
"đui đèn, kèm dây dẫn, e26 kèm dây, socket, kích thước e26, thước e26 kèm, chống nước 15m, nước 15m 24, đèn đã gắn, dây điện đui, bóng đèn đã, bộ dây điện, xuất bộ dây, bộ dây đèn, gắn nối chống",94059990,SP ĐÈN/THIẾT BỊ CHIẾU SÁNG,LK,Bộ phận đèn — loại khác,Đui Vách Ngăn Rượu,7
"đèn, led, sản xuất, phụ kiện, bộ phận, kích thước, nhôm, sáng, nhựa, thân, bán thành phẩm, thép, chất liệu, nhãn hiệu, thành phẩm sản",94059990,SP ĐÈN/THIẾT BỊ CHIẾU SÁNG,LK,Bộ phận đèn — loại khác,Khung đèn chùm,52
"đèn, led, sản xuất, phụ kiện, bộ phận, kích thước, chiếu sáng, nhôm, nhựa, thân, bán thành phẩm, thép, chất liệu, nhãn hiệu, thành phẩm sản",94059990,SP ĐÈN/THIẾT BỊ CHIẾU SÁNG,LK,Bộ phận đèn — loại khác,Đèn LED chiếu sáng đường,61
"đèn led, bộ phận đèn, nhôm, vỏ đèn, mạch, phụ kiện, âm trần, led vỏ, bản, đã gắn nối, bao gồm, đi ốt gắn, cụm phát sáng, gồm led đi, led đi ốt",94059990,SP ĐÈN/THIẾT BỊ CHIẾU SÁNG,LK,Bộ phận đèn — loại khác,Mạch Chip Led,19
"đèn, led, sản xuất, phụ kiện, bộ phận, kích thước, nhôm, sáng, nhựa, thân, bán thành phẩm, thép, chất liệu, nhãn hiệu, thành phẩm sản",94059990,SP ĐÈN/THIẾT BỊ CHIẾU SÁNG,LK,Bộ phận đèn — loại khác,Cúp chụp đuôi đèn,23
"đèn, led, sản xuất, phụ kiện, bộ phận, kích thước, nhôm, sáng, nhựa, thân, bán thành phẩm, thép, chất liệu, nhãn hiệu, thành phẩm sản",94059990,SP ĐÈN/THIẾT BỊ CHIẾU SÁNG,LK,Bộ phận đèn — loại khác,Nút chụp khung đèn,27
"đèn, led, sản xuất, khuỷu tay hai, headed bend tube, hai headed bend, tay hai headed, phụ kiện, bộ phận, kích thước, nhôm, sáng, nhựa, thân, bán thành phẩm",94059990,SP ĐÈN/THIẾT BỊ CHIẾU SÁNG,LK,Bộ phận đèn — loại khác,Đầu nối khung đèn,30
"phản quang reflective, quang reflective paper, reflective paper 4smd, paper 4smd 5cctpet, reflective paper 5smd, paper 5smd 5cctpet, giấy, nhựa phản quang, ốc vít nắp, phụ kiện miếng, hóa nguyên liệu, kiện miếng nhựa, miếng kim loại, vít nắp nhựa, hàng hóa nguyên",94059990,SP ĐÈN/THIẾT BỊ CHIẾU SÁNG,LK,Bộ phận đèn — loại khác,Giấy phản quang,42
"đèn, trí nội thất, đồ trang trí, thạch kích thước, cẩm thạch kích, trang trí nội, marble base cẩm, đế marble base, base cẩm thạch, sx đồ trang, led, sản xuất, phụ kiện, bộ phận, kích thước 380",94059990,SP ĐÈN/THIẾT BỊ CHIẾU SÁNG,LK,Bộ phận đèn — loại khác,Thân đèn cẩm thạch,46
"đèn, led, sản xuất, phụ kiện, bộ phận, kích thước, chiếu sáng, nhôm, nhựa, thân, bán thành phẩm, thép, chất liệu, nhãn hiệu, thành phẩm sản",94059990,SP ĐÈN/THIẾT BỊ CHIẾU SÁNG,LK,Bộ phận đèn — loại khác,Miếng nối đèn treo trần,51
"đèn, led, sản xuất, phụ kiện, cuộn biến áp, biến áp quạt, áp quạt mini, bộ phận, kích thước, nhôm, sáng, nhựa, thân, bán thành phẩm, thép",94059990,SP ĐÈN/THIẾT BỊ CHIẾU SÁNG,LK,Bộ phận đèn — loại khác,Bộ cảm biến đèn,64
"đèn, led, sản xuất, phụ kiện, bộ phận, kích thước, nhôm, sáng, nhựa, thân, bán thành phẩm, thép, chất liệu, nhãn hiệu, chiếu",94059990,SP ĐÈN/THIẾT BỊ CHIẾU SÁNG,LK,Bộ phận đèn — loại khác,Phụ kiện đèn,108
"đèn, led, sản xuất, phụ kiện, bộ phận, kích thước, nhôm, sáng, nhựa, thân, bán thành phẩm, thép, chất liệu, nhãn hiệu, thành phẩm sản",94059990,SP ĐÈN/THIẾT BỊ CHIẾU SÁNG,LK,Bộ phận đèn — loại khác,Khung treo đèn,106
"đèn, led, sản xuất, phụ kiện, bộ phận, kích thước, nhôm, sáng, nhựa, thân, bán thành phẩm, chất liệu, thép, nhãn hiệu, thành phẩm sản",94059990,SP ĐÈN/THIẾT BỊ CHIẾU SÁNG,LK,Bộ phận đèn — loại khác,Bản mạch đèn LED,50
"đèn, led, sản xuất, phụ kiện, bộ phận, kích thước, nhôm, sáng, nhựa, thân, bán thành phẩm, chất liệu, thép, nhãn hiệu, thành phẩm sản",94059990,SP ĐÈN/THIẾT BỊ CHIẾU SÁNG,LK,Bộ phận đèn — loại khác,Dây điện có đui đèn,54
"bộ phận đèn, phận đèn led, sắt, kích thước, led vỏ đèn, đèn led vỏ, ráp thiết bị, lắp ráp thiết, thước 288 36, kính, tấm trần, chiếu sáng kích, đường, thiết bị chiếu, bị chiếu sáng",94059990,SP ĐÈN/THIẾT BỊ CHIẾU SÁNG,LK,Bộ phận đèn — loại khác,Đường Kính Sắt Phận,5
"chiếu sáng, xuất đèn chiếu, đèn thép bán, thép bán thành, phẩm sản xuất, thành phẩm sản, thân đèn thép, sáng housing, bán thành phẩm, ráp thiết bị, lắp ráp thiết, tấm trần sắt, kích thước 288, thước 288 36, ốt gắn bản",94059990,SP ĐÈN/THIẾT BỊ CHIẾU SÁNG,LK,Bộ phận đèn — loại khác,Hộp làm mềm ánh sáng,58
"nguồn, mũ tròn thép, dshd1604d 2646 ball, ốc mũ tròn, thép dshd1604d 2646, tròn thép dshd1604d, ball nut, hình, phụ kiện cấp, tháo rời, nhựa sản xuất, đèn led loại, bầu nhựa phản, quang hợp kim, phản quang hợp",94059990,SP ĐÈN/THIẾT BỊ CHIẾU SÁNG,LK,Bộ phận đèn — loại khác,vật tròn nguồn hình,81
"sắt, ráp thiết bị, lắp ráp thiết, kích thước 288, thước 288 36, tấm trần, chiếu sáng kích, sáng kích thước, thiết bị chiếu, bị chiếu sáng, xuất đèn nhãn, đèn nhãn hiệu, khóa cố định, cố định vỏ, định vỏ đèn",94059990,SP ĐÈN/THIẾT BỊ CHIẾU SÁNG,LK,Bộ phận đèn — loại khác,sắt ráp chế tái,83
"máng đèn, bảo vệ đèn, vệ đèn led, tán, raro dongshin lighting, áp 24v sử, dụng đèn led, sử dụng đèn, đèn led điện, silicon chiều, chống, led điện áp, khung vỏ bảo, bảo vệ bóng, vỏ bảo vệ",94059990,SP ĐÈN/THIẾT BỊ CHIẾU SÁNG,LK,Bộ phận đèn — loại khác,ống máng tán bảo,84
"kính, công suất, đèn led công, raro dongshin lighting, áp 24v sử, đường, dụng đèn led, sử dụng đèn, đèn led điện, silicon chiều, điện áp 24v, led điện áp, đèn led le, led le silicon, thấu",94059990,SP ĐÈN/THIẾT BỊ CHIẾU SÁNG,LK,Bộ phận đèn — loại khác,kính thấu suất công,89
"đèn, led, sản xuất, phụ kiện, bộ phận, kích thước, nhôm, sáng, nhựa, thân, bán thành phẩm, thép, chất liệu, nhãn hiệu, thành phẩm sản",94059990,SP ĐÈN/THIẾT BỊ CHIẾU SÁNG,LK,Bộ phận đèn — loại khác,Giá đèn,107
"đèn, led, sản xuất, phụ kiện, bộ phận, kích thước, chiếu sáng, nhôm, nhựa, thân, bán thành phẩm, thép, chất liệu, nhãn hiệu, thành phẩm sản",94059990,SP ĐÈN/THIẾT BỊ CHIẾU SÁNG,LK,Bộ phận đèn — loại khác,Hộp tản sáng đèn LED,32
"đèn, led, sản xuất, phụ kiện, bộ phận, kích thước, nhôm, sáng, nhựa, thân, bán thành phẩm, thép, chất liệu, nhãn hiệu, thành phẩm sản",94059990,SP ĐÈN/THIẾT BỊ CHIẾU SÁNG,LK,Bộ phận đèn — loại khác,Dây đui đèn,35
"mũ ren phi, ch capnut tap, hb2077 1646 ch, capnut tap 32, ren phi 12, phi 12 hb2077, đai ốc mũ, ốc mũ ren, mũ ren thép, đèn thép, thép bán thành, phẩm sản xuất, thành phẩm sản, chiếu sáng housing, bán thành phẩm",94059990,SP ĐÈN/THIẾT BỊ CHIẾU SÁNG,LK,Bộ phận đèn — loại khác,đai thép tròn,77
"bán thành phẩm, đèn thép bán, thép bán thành, phẩm sản xuất, thành phẩm sản, chiếu sáng housing, thân đèn thép, xuất đèn chiếu, máng đèn, đèn chiếu sáng, kiện chiếu sáng, bụi kt 230, chiếu sáng bàn, chải sàn máy, máy hút bụi",94059990,SP ĐÈN/THIẾT BỊ CHIẾU SÁNG,LK,Bộ phận đèn — loại khác,máng học máy bán,78
"trần, khung đèn gắn, bộ khung đèn, đèn âm, lắp, ráp thiết bị, kích thước 288, thước 288 36, đèn gắn tường, chiếu sáng kích, sáng kích thước, đường, gắn tường idl, thiết bị chiếu, bị chiếu sáng",94059990,SP ĐÈN/THIẾT BỊ CHIẾU SÁNG,LK,Bộ phận đèn — loại khác,trần lắp đường tường,86
"đèn, led, sản xuất, phụ kiện, bộ phận, kích thước, nhôm, sáng, nhựa, thân, bán thành phẩm, thép, chất liệu, nhãn hiệu, thành phẩm sản",94059990,SP ĐÈN/THIẾT BỊ CHIẾU SÁNG,LK,Bộ phận đèn — loại khác,Chụp đèn vải,109
"sắt, chụp, ráp thiết bị, lắp ráp thiết, kích thước 288, thước 288 36, tấm trần, chiếu sáng kích, sáng kích thước, thiết bị chiếu, bị chiếu sáng, xuất đèn nhãn, đèn nhãn hiệu, khóa cố định, cố định vỏ",94059990,SP ĐÈN/THIẾT BỊ CHIẾU SÁNG,LK,Bộ phận đèn — loại khác,Chụp Ảnh Vải Sắt,3
"mạch đã gắn, ốt gắn bản, bản mạch đã, đi ốt gắn, cụm phát sáng, bao gồm led, gồm led đi, led đi ốt, phát sáng smjd, gắn bản mạch, đã gắn nối, đèn bao gồm, ánh sáng, sáng smjd 6735096g, bộ hộp tản",94059990,SP ĐÈN/THIẾT BỊ CHIẾU SÁNG,LK,Bộ phận đèn — loại khác,Phát Tán Thấu Ánh,6
"đèn, trí nội thất, đồ trang trí, thạch kích thước, cẩm thạch kích, trang trí nội, marble base cẩm, đế marble base, base cẩm thạch, sx đồ trang, led, sản xuất, chân nến đồng, phụ kiện, bộ phận",94059990,SP ĐÈN/THIẾT BỊ CHIẾU SÁNG,LK,Bộ phận đèn — loại khác,Chụp đèn bằng Acrylic,33
"đèn, led, sản xuất, phụ kiện, bộ phận, kích thước, chiếu sáng, nhôm, nhựa, thân, bán thành phẩm, chất liệu, thép, nhãn hiệu, thành phẩm sản",94059990,SP ĐÈN/THIẾT BỊ CHIẾU SÁNG,LK,Bộ phận đèn — loại khác,Vỏ chóa đèn chiếu sáng công cộng,39
"đèn, led, sản xuất, phụ kiện, bộ phận, kích thước, nhôm, sáng, nhựa, thân, bán thành phẩm, chất liệu, thép, nhãn hiệu, thành phẩm sản",94059990,SP ĐÈN/THIẾT BỊ CHIẾU SÁNG,LK,Bộ phận đèn — loại khác,Chóa đèn nhôm,56
"đèn, led, sản xuất, phụ kiện, bộ phận, đai ốc mũ, kích thước, nhôm, sáng, mũ ren thép, nhựa, ốc mũ ren, thân, bán thành phẩm, chất liệu",94059990,SP ĐÈN/THIẾT BỊ CHIẾU SÁNG,LK,Bộ phận đèn — loại khác,Khung đèn thép,57
"đèn, led, sản xuất, phụ kiện, bộ phận, kích thước, nhôm, sáng, nhựa, thân, bán thành phẩm, thép, chất liệu, nhãn hiệu, thành phẩm sản",94059990,SP ĐÈN/THIẾT BỊ CHIẾU SÁNG,LK,Bộ phận đèn — loại khác,Nắp đèn,65
"ráp thiết bị, lắp ráp thiết, tấm trần sắt, kích thước 288, thước 288 36, trần sắt lắp, cố định, chiếu sáng kích, sáng kích thước, sắt lắp ráp, hạt led, mạch mềm hạt, bản mạch mềm, định đèn, led bản mạch",94059990,SP ĐÈN/THIẾT BỊ CHIẾU SÁNG,LK,Bộ phận đèn — loại khác,định hạt kẹp ráp,75
"đèn, led, sản xuất, khuỷu tay hai, headed bend tube, hai headed bend, tay hai headed, phụ kiện, bộ phận, kích thước, nhôm, sáng, nhựa, thân, bán thành phẩm",94059990,SP ĐÈN/THIẾT BỊ CHIẾU SÁNG,LK,Bộ phận đèn — loại khác,Đầu đèn,22
"đèn led, bộ phận đèn, nhôm, vỏ đèn, phụ kiện, mạch, âm trần, bảng, led vỏ, đã gắn nối, bao gồm, ốt gắn bản, đi ốt gắn, cụm phát sáng, gồm led đi",94059990,SP ĐÈN/THIẾT BỊ CHIẾU SÁNG,LK,Bộ phận đèn — loại khác,Module PCB Led,26
"đèn, led, sản xuất, phụ kiện, bộ phận, kích thước, chiếu sáng, nhôm, nhựa, thân, bán thành phẩm, thép, chất liệu, nhãn hiệu, thành phẩm sản",94059990,SP ĐÈN/THIẾT BỊ CHIẾU SÁNG,LK,Bộ phận đèn — loại khác,Vành rời cốc đèn Led âm trần,40
"đèn, led, sản xuất, phụ kiện, bộ phận, kích thước, nhôm, sáng, nhựa, thân, bán thành phẩm, thép, chất liệu, nhãn hiệu, thành phẩm sản",94059990,SP ĐÈN/THIẾT BỊ CHIẾU SÁNG,LK,Bộ phận đèn — loại khác,Phủ sơn vật đáy đèn LED,44
"đèn, led, sản xuất, chân nến, phụ kiện, gỗ 18 16, nến gỗ 18, bộ phận, nến đồng, kích thước, nhôm, sáng, đồng 14 inch, nhựa, thân",94059990,SP ĐÈN/THIẾT BỊ CHIẾU SÁNG,LK,Bộ phận đèn — loại khác,Phụ kiện chân đèn,53
"đèn, led, sản xuất, khuỷu tay hai, headed bend tube, hai headed bend, tay hai headed, phụ kiện, bộ phận, kích thước, nhôm, sáng, nhựa, thân, bán thành phẩm",94059990,SP ĐÈN/THIẾT BỊ CHIẾU SÁNG,LK,Bộ phận đèn — loại khác,Đầu đèn thoát nạn,71
